src_ip,dst_ip,protocol,src_port,dst_port,bytes_sent,bytes_received,duration,packet_count,attack_type
172.118.167.22,113.209.151.32,TCP,42192,55782,8397,122,351,54,normal
244.227.112.147,63.176.110.27,TCP,59011,34316,3570,6873,81,69,normal
111.238.62.80,116.165.45.146,UDP,33477,47387,7118,8756,474,50,normal
59.51.84.206,170.148.120.133,TCP,22439,48118,6132,8304,462,72,normal
12.175.80.199,126.192.186.97,ICMP,51146,40256,2759,6708,369,31,normal
34.62.210.150,198.242.97.88,UDP,15006,22536,5718,6065,425,102,normal
213.106.242.177,202.178.71.77,ICMP,17228,31692,9331,5212,462,86,normal
159.204.53.17,156.249.166.20,UDP,32565,23891,6778,3634,70,81,normal
117.80.152.185,38.128.249.238,ICMP,27686,25252,8775,4830,407,141,normal
113.236.113.202,89.47.254.246,TCP,57341,49605,8346,6415,247,44,normal
148.143.249.182,126.29.85.138,UDP,58110,38534,3320,4931,403,134,normal
255.8.162.172,170.210.134.204,ICMP,10078,15320,1025,4836,199,18,icmp_flood
217.43.97.109,161.170.31.190,ICMP,14945,4683,4973,9750,337,14,normal
145.179.34.129,100.151.154.177,UDP,41257,17840,171,403,428,9,normal
38.152.217.215,95.165.93.89,ICMP,2058,63566,7013,10000,264,53,normal
173.26.117.7,173.101.30.37,TCP,45303,37042,8542,1912,584,141,normal
3.207.208.239,119.133.122.60,TCP,47890,4620,4713,2345,408,135,ddos
42.126.63.117,124.38.24.146,UDP,44128,44922,5372,5010,95,108,normal
38.219.217.130,130.75.58.240,TCP,3979,60714,249,9241,119,148,normal
5.126.31.241,194.248.33.181,ICMP,11580,30079,3325,7798,207,37,normal
44.13.36.164,79.26.48.110,UDP,5665,26721,1476,8192,70,134,normal
169.157.23.229,185.28.44.24,TCP,6490,32764,4436,491,403,132,normal
152.130.236.50,102.235.148.249,TCP,25455,1691,9015,3677,449,51,normal
18.244.100.68,149.164.248.152,TCP,29373,12569,7674,9901,476,10,normal
181.230.73.110,156.54.201.241,TCP,36342,36361,5814,4089,597,80,normal
188.74.81.108,184.193.182.178,TCP,13813,45592,9512,8165,510,98,normal
164.69.211.63,39.66.105.252,TCP,31072,29992,1169,4054,449,115,normal
244.245.59.203,42.241.19.237,TCP,25947,2449,166,5006,165,19,normal
201.190.22.239,45.82.27.101,ICMP,15477,60837,5108,5353,216,30,normal
23.188.89.53,149.207.196.33,UDP,53634,60407,2812,9929,348,17,normal
60.144.124.50,40.243.40.195,TCP,20237,64074,3528,2743,146,76,normal
223.189.59.120,125.87.206.77,UDP,43365,42993,6318,669,156,20,normal
185.9.61.120,180.77.77.221,TCP,58451,60390,5715,3717,219,138,normal
41.7.53.191,83.128.91.65,TCP,28923,17476,2144,1239,231,20,normal
9.232.79.209,32.238.165.35,UDP,39974,36148,4152,2918,166,8,normal
56.156.30.7,177.93.196.18,ICMP,7926,14722,1424,6376,515,39,normal
192.212.35.253,119.38.57.173,TCP,44882,53079,9105,8945,67,135,normal
239.48.169.193,193.24.62.20,UDP,17310,50731,6225,6962,337,38,normal
58.159.109.58,171.247.21.154,TCP,53610,14674,9658,1587,557,120,normal
243.76.187.132,144.233.128.94,UDP,55876,8338,6855,8497,122,21,normal
214.193.5.11,52.19.78.154,UDP,47670,31984,7404,5751,563,27,normal
166.186.134.14,141.69.73.64,ICMP,22991,22648,6384,251,197,46,normal
209.255.26.107,132.110.94.59,UDP,16480,13591,6527,819,50,122,normal
22.160.9.166,184.235.91.21,ICMP,31165,1856,1294,8681,386,103,normal
82.183.218.18,3.66.58.2,UDP,61319,15529,7660,2557,599,3,normal
5.210.172.24,29.30.135.157,TCP,16865,12022,831,250,294,123,normal
155.113.167.113,7.140.43.216,UDP,32104,49411,9510,5393,447,64,normal
124.125.55.144,166.102.120.178,UDP,49880,60896,5325,6429,306,126,normal
75.150.125.29,254.248.189.26,UDP,48728,50074,6303,6602,73,130,ddos
30.212.5.56,3.102.181.226,ICMP,54282,13250,3361,3342,187,143,normal
83.192.168.35,76.172.34.28,UDP,40087,59124,3612,3096,239,88,normal
7.3.159.147,168.18.250.169,UDP,34888,65162,4456,2571,325,114,normal
99.64.127.13,216.139.148.133,ICMP,10178,37016,4848,445,331,75,normal
46.199.87.132,223.180.51.17,UDP,48454,1542,2881,4471,207,127,normal
63.5.200.109,242.97.252.194,TCP,45294,43857,7363,983,593,92,normal
107.55.60.102,81.118.31.214,UDP,1048,35227,1237,1883,203,149,port_scan
139.203.23.81,50.159.188.179,TCP,57022,34933,641,1774,169,105,normal
31.203.101.141,235.2.114.247,TCP,4910,55056,4856,8667,550,24,normal
62.156.133.78,96.72.119.111,TCP,45316,4227,3499,9165,509,77,icmp_flood
199.184.22.185,162.9.59.150,ICMP,16665,40391,3195,5482,244,60,normal
97.222.153.222,116.100.116.154,ICMP,12059,27085,3696,5163,214,70,normal
158.83.22.63,175.245.185.108,TCP,19519,53002,7687,7136,298,102,normal
102.31.208.69,16.110.49.59,UDP,52852,27961,847,4260,381,21,normal
154.60.26.195,36.134.193.194,ICMP,27810,117,5087,364,437,144,normal
130.231.179.42,60.132.172.112,UDP,4769,2445,3922,163,203,1,normal
93.140.198.73,145.149.207.89,UDP,37176,3321,6830,2519,23,7,normal
124.65.27.33,18.134.33.159,TCP,47334,43105,4045,789,434,63,normal
181.130.123.223,173.152.128.59,TCP,55411,6232,4981,3429,95,112,normal
97.222.254.26,239.220.114.144,UDP,1927,1634,9636,9390,97,59,normal
200.115.224.76,139.11.35.143,TCP,4475,4347,7345,3926,354,102,normal
161.50.162.68,255.241.178.49,ICMP,27920,61102,2895,3430,153,17,normal
96.155.54.129,45.245.69.134,TCP,24372,29182,8942,6740,206,22,normal
203.235.41.41,119.206.52.103,UDP,27299,13959,6884,6096,239,26,normal
220.117.222.123,227.101.205.27,UDP,36001,15905,5432,3501,19,99,normal
20.154.43.17,172.189.40.198,UDP,46508,36300,1785,5847,358,22,normal
104.80.164.86,168.59.226.182,UDP,45032,24050,660,4512,284,66,normal
51.130.218.191,189.242.234.120,ICMP,42648,19099,9412,2573,570,86,normal
213.29.54.243,154.208.18.182,ICMP,32250,49969,4946,1742,563,149,normal
155.83.102.76,196.201.99.167,TCP,31816,43922,7748,2890,259,4,normal
236.80.172.92,136.248.31.228,TCP,47684,37445,1104,9344,294,30,normal
62.240.60.86,15.154.133.12,UDP,52981,5744,3286,294,51,50,normal
5.203.249.146,8.236.141.128,ICMP,50957,41584,2057,9760,78,76,normal
117.142.87.235,51.92.61.62,ICMP,42584,5339,9421,2253,528,55,normal
246.18.13.193,216.210.194.208,TCP,41027,29286,1690,6929,106,111,normal
150.170.234.184,4.152.122.248,UDP,64203,54311,1090,1921,582,31,normal
84.22.204.85,236.72.169.185,TCP,30674,30275,4205,3004,99,143,normal
170.80.95.188,179.136.137.48,ICMP,38993,47857,7288,3378,442,89,normal
64.40.25.190,180.44.95.18,TCP,38505,7894,4471,5851,305,23,normal
235.191.137.239,91.236.113.10,ICMP,22676,53999,4539,3992,593,6,normal
179.37.115.194,7.162.187.16,ICMP,50178,37667,4302,1222,188,131,normal
238.101.159.161,87.227.40.253,ICMP,37793,11788,7442,580,257,137,normal
81.33.133.117,13.95.102.237,TCP,6331,23647,676,7180,579,94,brute_force
109.30.175.30,104.59.123.120,TCP,45801,50257,6984,1930,536,26,normal
123.215.236.96,154.105.215.176,TCP,3552,58178,1421,2456,273,88,normal
9.111.20.170,27.64.25.251,UDP,32827,15767,3862,430,25,19,normal
8.136.50.210,164.102.237.114,TCP,17382,36857,6884,2689,208,112,ddos
72.103.20.63,252.210.9.23,ICMP,29059,971,4288,1443,348,134,normal
235.90.242.28,58.175.168.50,UDP,7895,12409,1682,6330,21,59,icmp_flood
98.130.241.48,243.252.143.109,ICMP,8965,8556,5047,5368,497,9,icmp_flood
116.240.165.11,122.179.62.215,ICMP,22240,1503,8930,1348,171,89,normal
54.21.19.185,65.67.87.74,TCP,23529,17420,9941,6546,449,28,normal
204.252.150.143,102.249.201.146,ICMP,44438,44489,3101,6110,339,62,normal
155.113.61.87,165.207.211.245,ICMP,55981,15550,1897,9620,329,14,normal
49.182.78.62,243.12.239.168,TCP,50597,52518,1392,1711,82,52,normal
72.134.68.163,242.26.101.196,UDP,4214,44866,9213,4992,522,143,normal
171.59.241.201,78.211.244.160,TCP,51613,38343,6512,3331,450,39,normal
244.39.122.207,199.166.28.12,ICMP,5934,54004,2991,3970,242,130,normal
125.205.120.56,93.174.186.136,UDP,26299,19813,3209,2000,176,19,normal
122.245.119.180,13.234.149.31,ICMP,29023,59174,4893,8821,201,61,normal
32.137.47.227,99.32.107.238,UDP,58466,49767,8046,9098,50,84,normal
175.3.229.191,69.210.116.243,UDP,59802,50732,1810,7769,19,79,normal
86.91.30.80,112.67.186.1,ICMP,36992,62834,5890,8765,186,59,normal
211.28.253.104,219.121.84.7,TCP,33433,1103,7879,4283,368,10,normal
9.33.108.147,235.40.8.119,ICMP,47562,21301,291,9935,317,120,normal
87.25.187.10,11.95.61.12,TCP,46701,29603,8697,5052,593,143,normal
241.40.242.27,96.255.94.6,ICMP,27837,6829,795,182,93,116,normal
19.16.201.235,227.249.70.43,ICMP,14448,50168,3712,6856,41,108,normal
78.107.24.197,73.96.165.225,UDP,17880,21163,1469,8861,121,112,normal
220.106.82.233,210.194.81.75,ICMP,55400,3090,7546,468,589,118,normal
201.16.188.113,200.6.166.94,TCP,20369,39737,1904,483,140,36,normal
250.17.243.6,55.211.111.248,TCP,21494,22315,134,9179,48,2,normal
129.121.208.99,228.221.89.249,UDP,50115,6505,8154,4404,229,43,normal
100.212.10.40,183.250.94.196,TCP,9833,25555,7929,1331,410,17,normal
22.176.43.228,221.253.91.184,ICMP,34356,6376,3486,5789,239,57,normal
137.221.137.46,252.13.167.207,UDP,27406,27182,7342,2958,471,118,normal
112.137.54.150,192.91.133.141,UDP,37532,25174,650,3539,26,28,normal
170.116.207.251,201.135.6.198,ICMP,25375,33183,8518,2403,383,89,normal
176.51.151.165,58.44.248.104,UDP,53964,17239,8711,1097,312,23,normal
128.67.38.241,75.175.46.231,UDP,18916,40086,620,3045,453,73,normal
170.20.13.113,201.52.190.227,ICMP,8465,21479,3326,997,436,110,normal
98.32.13.199,148.157.207.47,ICMP,24297,7515,9004,6376,232,130,normal
57.227.206.167,150.106.156.195,ICMP,18468,38354,6800,2241,207,8,normal
153.131.55.48,6.34.210.132,UDP,9571,50700,8501,3463,476,132,normal
217.191.214.87,12.111.94.150,TCP,44221,51015,7731,1785,489,86,normal
129.178.14.70,238.14.86.182,UDP,27509,30867,5179,8448,202,45,normal
78.210.70.111,165.194.78.155,UDP,9023,63420,9200,1511,513,74,normal
240.15.171.70,108.192.255.10,TCP,6737,42506,9490,5813,370,12,ddos
60.88.251.194,184.8.254.187,UDP,44298,48897,4633,4696,194,102,normal
251.42.240.181,101.180.246.172,ICMP,63502,25592,9958,4489,51,23,normal
111.243.136.180,90.43.28.88,UDP,8076,10451,9888,6400,131,71,normal
159.3.88.45,14.248.59.238,UDP,55824,21066,7406,9815,506,39,normal
207.110.137.249,48.133.94.29,ICMP,30698,21535,2863,2531,334,127,normal
53.194.123.161,210.166.117.12,ICMP,2728,52094,8037,5801,220,126,normal
168.245.107.166,5.195.173.62,UDP,53745,360,1868,2994,272,107,normal
152.237.105.32,255.249.167.91,UDP,3491,25107,6312,7272,225,79,normal
40.26.76.37,147.133.75.79,UDP,9799,10687,298,3369,472,68,normal
183.6.223.161,68.172.109.58,TCP,54927,50410,8185,5707,438,133,normal
235.103.167.85,84.233.205.109,ICMP,60280,57288,3177,8471,237,60,normal
171.190.57.187,220.249.226.59,UDP,52002,54163,272,323,377,74,ddos
229.44.251.180,205.129.62.129,ICMP,24376,29632,5401,8025,592,98,normal
81.235.232.130,51.107.221.159,TCP,16873,20572,3695,6841,437,10,normal
203.62.66.115,110.185.43.86,ICMP,23638,48149,8076,3100,86,118,normal
102.22.36.31,212.202.76.168,ICMP,36842,18355,6245,4513,573,5,normal
116.8.203.250,62.142.57.32,ICMP,8356,43446,6426,5175,478,104,normal
171.70.81.60,93.13.230.63,TCP,59446,6952,1108,7879,314,57,normal
155.72.248.243,28.155.126.204,UDP,37709,41390,1009,8414,544,149,brute_force
231.251.207.46,151.152.20.227,TCP,56338,22052,6381,6996,398,114,normal
136.173.149.177,215.163.17.22,UDP,31095,27972,4497,6784,583,49,port_scan
137.54.224.159,36.122.203.191,UDP,57774,55990,2033,1841,94,75,normal
26.188.179.150,169.54.32.189,TCP,45969,19578,8574,1983,150,145,normal
188.100.37.49,96.145.179.128,TCP,28068,10724,8946,7124,586,129,normal
155.192.75.45,108.157.91.144,TCP,44883,24884,3209,2617,301,92,normal
90.139.152.203,187.50.66.166,TCP,64412,35855,3720,3465,315,138,normal
153.237.94.149,36.162.85.130,TCP,54807,13001,7078,7883,534,46,normal
47.224.66.128,29.15.253.181,TCP,1419,36635,5057,4132,397,94,normal
78.11.137.238,166.245.79.187,ICMP,33613,335,6559,6972,243,90,normal
11.232.242.242,75.19.173.143,UDP,54626,57040,9576,9846,109,59,normal
118.16.20.160,144.65.230.134,TCP,18622,57517,4786,7680,589,65,normal
135.71.86.188,36.80.82.66,TCP,61120,13451,3035,5348,415,52,normal
200.174.66.18,183.248.254.186,UDP,48463,38034,3737,1311,480,68,normal
89.139.238.251,165.178.227.240,TCP,37910,59348,823,3057,454,85,normal
11.38.232.109,40.183.13.238,UDP,15770,30532,4008,9019,364,28,normal
180.121.51.117,165.18.85.221,ICMP,14770,31489,8658,276,432,25,normal
155.88.238.80,174.166.177.206,TCP,25146,48619,305,3188,488,34,normal
91.73.202.197,163.61.77.84,TCP,25897,24659,6804,5236,260,88,normal
201.161.236.239,127.49.146.157,UDP,16473,38404,9773,6773,142,35,normal
173.85.153.115,255.63.1.164,ICMP,13823,2991,9993,7242,178,121,normal
75.2.129.174,150.151.229.108,ICMP,54133,52557,7221,2949,503,35,normal
221.146.38.237,211.25.30.7,TCP,59181,47644,3041,8502,592,145,brute_force
192.21.197.147,213.12.21.161,ICMP,57934,16144,2437,7449,36,130,normal
143.74.113.61,144.246.183.213,TCP,30575,58698,9046,9180,408,123,normal
57.108.252.72,139.175.29.255,UDP,65487,12446,3789,2518,597,40,normal
60.46.61.249,9.131.184.26,UDP,25070,24450,4113,9292,421,142,normal
102.218.208.74,27.135.164.75,UDP,14496,41691,6238,801,341,149,normal
121.24.228.108,6.1.32.131,UDP,34111,15678,1543,1146,218,93,normal
121.85.252.172,234.253.210.27,ICMP,52622,42438,7167,7412,267,124,normal
65.67.110.222,82.160.101.75,TCP,30595,19988,5035,2507,275,23,normal
254.236.137.115,200.200.63.131,TCP,32076,59372,3710,667,262,20,normal
112.250.109.150,121.151.234.153,ICMP,7106,57345,2403,6855,230,56,normal
159.54.205.87,56.184.237.186,TCP,49266,11725,4924,4133,319,53,icmp_flood
193.71.10.22,80.13.202.201,TCP,3554,61114,523,8848,10,38,normal
128.138.137.124,130.241.169.177,TCP,39384,62681,6472,2722,75,55,normal
211.8.88.86,50.118.227.255,UDP,42281,5790,7040,9875,271,85,normal
53.16.4.203,73.61.107.202,UDP,32685,27480,3288,708,64,43,normal
131.244.32.115,233.49.248.70,ICMP,38317,14563,5421,694,440,94,ddos
90.16.177.17,51.214.238.58,ICMP,39972,32681,7347,6288,54,5,normal
160.184.90.128,80.25.214.252,TCP,45690,26404,9360,7536,364,136,normal
45.168.132.55,19.225.14.195,UDP,56273,26869,9082,5807,197,99,normal
80.136.212.168,70.41.217.197,TCP,25952,31872,6771,5328,201,29,normal
8.66.218.234,152.225.212.251,UDP,20949,56457,9015,2915,562,137,normal
100.89.23.94,69.100.141.222,UDP,34660,29101,1173,6201,495,142,normal
189.184.178.235,40.174.42.47,UDP,6574,4093,4426,7978,300,12,normal
190.2.233.251,151.228.227.29,TCP,12788,7661,4389,260,336,126,normal
225.55.15.73,24.3.186.16,UDP,59985,54749,1850,7121,180,118,normal
97.174.59.212,88.144.80.70,UDP,12152,21917,7215,7647,24,9,normal
219.3.100.214,1.207.15.212,UDP,57361,51540,2528,3413,539,130,normal
131.91.110.228,187.51.222.6,UDP,33526,15595,6967,4256,466,93,normal
25.245.34.99,84.24.71.98,ICMP,40683,48579,3263,6171,431,17,normal
18.228.101.53,184.10.21.81,UDP,57144,17294,5598,1701,342,117,normal
49.255.10.2,20.65.10.82,TCP,11813,9382,8693,5942,343,130,normal
237.225.84.1,54.37.147.126,UDP,43297,40614,5496,2830,350,67,normal
191.99.180.102,62.116.178.243,UDP,32668,63635,3204,5807,488,58,normal
154.50.231.65,159.217.255.155,ICMP,38660,31738,5513,7237,370,31,brute_force
105.108.254.115,240.100.95.229,TCP,62833,10528,5713,3453,456,126,normal
26.57.103.38,122.208.135.247,ICMP,57023,12616,7361,7445,547,18,normal
128.62.107.148,221.225.19.36,ICMP,58820,2689,3418,6287,90,124,normal
197.164.70.43,146.29.22.53,TCP,22326,9300,1175,4833,401,46,normal
36.170.152.230,230.31.56.96,ICMP,45260,13194,4452,343,148,72,normal
41.114.186.165,70.181.202.49,ICMP,62975,19687,8962,5357,417,39,normal
148.147.69.33,167.149.166.80,ICMP,23048,45754,6647,2701,580,36,normal
82.182.105.171,123.15.72.155,ICMP,7797,25375,9887,9434,486,18,normal
2.210.141.98,61.223.103.47,TCP,63364,52592,3638,5742,558,68,normal
93.205.139.237,26.120.157.117,ICMP,25002,21547,9494,1036,378,7,normal
24.116.109.149,142.157.63.150,UDP,48586,5507,5276,8321,58,140,normal
101.231.242.188,120.21.190.254,ICMP,56024,28990,8933,6419,207,57,normal
176.158.190.178,224.171.81.145,UDP,20680,58858,6374,6324,552,139,normal
125.121.7.248,182.9.107.75,UDP,47563,39690,9710,5785,464,39,normal
107.126.181.164,5.192.24.165,TCP,38708,15006,406,6662,551,50,normal
95.101.161.233,168.137.6.110,TCP,15558,60220,8918,9829,216,129,normal
74.204.234.201,9.166.68.140,ICMP,59826,29667,6553,9330,439,108,normal
